,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
428,Sense,06/2022,2.068125000000002,4.73819097222222,0.0111057798682531,-0.0025622831199124,0.0074806267870207,-0.0342232276857918,-0.0007754825565519,0.0059478940814253,-0.0042104778927664,-0.0134071994669978,0.0337155977696404,0,0,0,0,0,0,0,0,1,0,0
429,Pivdennyi,07/2022,1.202291666666671,4.636260416666666,-0.0299852666618223,-0.0006714273831639,0.0027667102473365,-0.0016838423075517,-0.0001428668226001,0.0211526794927745,-0.0041114463221785,-0.0076014569725057,0.0108048488884635,0,0,0,0,0,1,0,0,0,0,0
430,FUIB,07/2022,1.202291666666671,4.636260416666666,0.0204813485528141,-1.0961516247815547e-05,0.0015213212297677,-0.0025062778095177,0.0005786358967461,0.0002515936658748,-0.0011425799173763,0.0225497464004676,-0.018263728179646,0,1,0,0,0,0,0,0,0,0,0
431,Ukrsibbank,07/2022,1.202291666666671,4.636260416666666,0.0313177199940392,-6.940545737064901e-05,0.0009358334047822,0.0019641833517282,0.0009667733497659,0.0039040637842085,0.0041062247746603,0.0312267540822991,-0.028644407059293,0,0,0,0,0,0,0,0,0,1,0
432,Credit_Agricole,07/2022,1.202291666666671,4.636260416666666,-0.0020620175701662,0.0007376069640032,0.0010499182678115,-0.0073972184455437,-0.0002435628305395,0.0007523078940344,0.0073620484188464,-0.0144095229606863,0.011457706951983,1,0,0,0,0,0,0,0,0,0,0
433,Universal,07/2022,1.202291666666671,4.636260416666666,-0.0022730128170532,0.0012635353551722,0.0164417603684139,-0.0138756171162571,-3.1700039918561523e-05,-0.0017458130617876,-0.0078757335598478,0.0209727399363406,-0.0223926532268674,0,0,0,0,0,0,0,0,0,0,1
434,OTP,07/2022,1.202291666666671,4.636260416666666,0.0076137144877035,-0.0001370147340291,7.849597436231613e-05,0.0035238770621507,-4.973808280367051e-05,-0.004109136583339,-0.0051523794667839,0.0130626776777437,-0.0170212859163507,0,0,0,1,0,0,0,0,0,0,0
435,Raiffeisen,07/2022,1.202291666666671,4.636260416666666,-0.001010345149057,0.0003297201055356,0.0009618571211217,-0.0021933776126359,2.989813544475859e-05,0.0046594091588561,0.002650179552947,0.0426652745743851,-0.0404639557555854,0,0,0,0,0,0,0,1,0,0,0
436,Privat_Bank,07/2022,1.202291666666671,4.636260416666666,-0.0060794835865506,-0.0003505123976272,0.0018392046248602,-0.0010855150712596,0.0003439959891176,-0.0016265367179206,-0.0087352493860991,0.0236770377195462,-0.0141372475088667,0,0,0,0,0,0,1,0,0,0,0
437,Oschadbank,07/2022,1.202291666666671,4.636260416666666,-0.0322105303036776,-0.0008882244723807,-0.0007136072647695,0.0117810828648319,-0.000117527356174,-0.0125182889633267,-0.0047143187685253,0.0078427717402801,0.0171113544672485,0,0,0,0,1,0,0,0,0,0,0
438,Kredobank,07/2022,1.202291666666671,4.636260416666666,0.0072557268133659,-0.0001344513229732,0.0050588264136287,0.0049280069134522,0.0012253650178294,-0.0043792111200242,-0.0010599086228925,-0.0164498498420653,0.0093851362626182,0,0,1,0,0,0,0,0,0,0,0
439,Sense,07/2022,1.202291666666671,4.636260416666666,0.0081204867314535,-0.00094142016269,0.0026649282031174,-0.0626941616749929,-0.0002297379497767,-0.0022221450447633,-0.0016617103175608,-0.0231608212208569,0.0376627742261708,0,0,0,0,0,0,0,0,1,0,0
440,Pivdennyi,08/2022,1.7289583333333336,3.7470243055555534,-0.0176334221055751,-0.0001937412063901,0.0074655426919935,-0.0039382786461395,-0.0002705007407192,0.022223537512842,-0.0034526050130302,-0.0095153567818019,0.0098706673711457,0,0,0,0,0,1,0,0,0,0,0
441,FUIB,08/2022,1.7289583333333336,3.7470243055555534,0.0046026941887823,-3.8291879987073935e-05,0.0003544578789426,-0.0005139342850379,0.000232009193078,-0.0013725769342196,-0.0024546523257804,0.0038166160799034,-7.146877783297152e-05,0,1,0,0,0,0,0,0,0,0,0
442,Ukrsibbank,08/2022,1.7289583333333336,3.7470243055555534,0.0195359758464962,-2.104982839512082e-05,-0.0015171444292541,0.0022489333242023,-0.0005532543479407,0.0019179820809191,-0.0030190557658527,0.0201566697954238,-0.0082260805333923,0,0,0,0,0,0,0,0,0,1,0
443,Credit_Agricole,08/2022,1.7289583333333336,3.7470243055555534,-0.0026876865791901,0.0002476812821864,-0.0019670214493,-0.0011928965426824,-0.0014630835360096,-0.0037476245979406,-0.0068711729180162,-0.0312050132225271,0.0155023946691776,1,0,0,0,0,0,0,0,0,0,0
444,Universal,08/2022,1.7289583333333336,3.7470243055555534,-0.0032228090445423,-0.0002120758914775,0.0059515667554568,-0.0045859516222367,-0.0008906734703443,0.0037228118980235,0.0035252731383158,0.008527116200104,-0.0261183255949408,0,0,0,0,0,0,0,0,0,0,1
445,OTP,08/2022,1.7289583333333336,3.7470243055555534,0.0017779702527309,6.474879255830922e-05,0.0004439362435445,0.0136655325531476,7.061973482584181e-05,-0.0031756302294129,-0.0037632022660228,0.0047186238513984,-0.0075596441308064,0,0,0,1,0,0,0,0,0,0,0
446,Raiffeisen,08/2022,1.7289583333333336,3.7470243055555534,-0.0007483947383769,0.000513825042273,-0.0003831536145885,-0.0007725646029175,3.6135286826997184e-05,0.0044306072355494,-0.0022248436084011,0.057243606353058,-0.0386802490417278,0,0,0,0,0,0,0,1,0,0,0
447,Privat_Bank,08/2022,1.7289583333333336,3.7470243055555534,-0.0011937015587387,-0.0004319880350911,0.0003174448062597,-0.0006028360457408,0.0001151168718288,-0.0004410916528409,-0.0129417979466003,0.0277788270752835,0.0024172631075592,0,0,0,0,0,0,1,0,0,0,0
448,Oschadbank,08/2022,1.7289583333333336,3.7470243055555534,-0.0386316596167611,-0.0004852688121851,-0.0018464660043872,0.0046447798133945,-0.0002170814792428,-0.0186606058902238,-0.0011051005944325,-0.0175607682968782,0.0133362176259237,0,0,0,0,1,0,0,0,0,0,0
449,Kredobank,08/2022,1.7289583333333336,3.7470243055555534,0.004500613445302,-0.0002316814384929,-0.0003210868809315,-0.0006279796003202,0.0004899745705292,-0.0023154698279848,-0.0024485049629395,-0.0082451064526252,0.0038104719397517,0,0,1,0,0,0,0,0,0,0,0
450,Sense,08/2022,1.7289583333333336,3.7470243055555534,-0.018897163912647,-0.001206999879978,-0.002127993413424,0.0060683125121616,0.0014265871772891,-0.0047537881859056,-0.0021404859739938,-0.0217472654294178,0.026632382596834,0,0,0,0,0,0,0,0,1,0,0
451,Pivdennyi,09/2022,1.8181250000000015,2.5978576388888883,0.0292358160771589,0.0001006104937856,-0.005193004442863,-0.0018549463325037,0.0002843935465562,-0.0064406243042871,0.0095935407304128,-0.0054444552025736,0.015373095936809,0,0,0,0,0,1,0,0,0,0,0
452,FUIB,09/2022,1.8181250000000015,2.5978576388888883,-0.0047739183283249,-9.19175209096602e-05,0.0005366784511783,0.0050521694935208,0.0004710965985486,2.58754723693013e-05,-0.0004275837733124,-0.0193422383835096,0.0165106826961552,0,1,0,0,0,0,0,0,0,0,0
453,Ukrsibbank,09/2022,1.8181250000000015,2.5978576388888883,-0.0052493267990371,0.0001825028988555,-0.0013143069919449,-0.0094774259067863,-0.0006480306977563,-0.0007532061282384,0.0032723109188418,0.0338343370527982,-0.0125181259155521,0,0,0,0,0,0,0,0,0,1,0
454,Credit_Agricole,09/2022,1.8181250000000015,2.5978576388888883,-0.0086958922869114,-0.0001001317101233,-0.0006059916979221,0.0005886201028662,-0.0006184127111837,-0.0006414484884222,0.0058447345485676,-0.0337603223578947,0.0161579411855237,1,0,0,0,0,0,0,0,0,0,0
455,Universal,09/2022,1.8181250000000015,2.5978576388888883,-0.0021522926051049,-0.000391651371346,0.0022473888275956,0.0022703802622245,0.001045949659693,0.0035911264448753,0.0031614257231406,0.0101502752391588,-0.0198500292424967,0,0,0,0,0,0,0,0,0,0,1
456,OTP,09/2022,1.8181250000000015,2.5978576388888883,-0.006402996130122,2.000082179447442e-06,1.6564965639718753e-05,-0.0019130335664048,9.34048178931449e-05,0.0023227299707185,0.0030559597769859,0.0125708448534587,0.0048489414138806,0,0,0,1,0,0,0,0,0,0,0
457,Raiffeisen,09/2022,1.8181250000000015,2.5978576388888883,0.0047353174795524,0.0009250792350442,6.700530136660417e-05,0.0013289260320422,3.329803811859513e-05,0.0005291999064963,0.007379204322095,0.0314056989002999,-0.0041565768255744,0,0,0,0,0,0,0,1,0,0,0
458,Privat_Bank,09/2022,1.8181250000000015,2.5978576388888883,-0.0027799035681927,0.0002925357227703,0.0013718583093634,0.0005259360393926,0.0005730578821593,0.0076527895579552,-0.0031486033048231,0.026794039195104,0.0138563741180113,0,0,0,0,0,0,1,0,0,0,0
459,Oschadbank,09/2022,1.8181250000000015,2.5978576388888883,-0.0041947530653959,0.001066945296126,-0.0020936384850884,0.004618589980412,-0.0004387040506034,-0.0053279938651149,0.0051038271756835,0.017952500822236,-0.0092601170679968,0,0,0,0,1,0,0,0,0,0,0
460,Kredobank,09/2022,1.8181250000000015,2.5978576388888883,-0.0012527706438442,-0.0001386876307527,-0.0002733169057103,-0.0051006099769487,0.0003058971881107,0.0015885338316079,0.0063487831835927,0.0023090634547983,0.0037194374197768,0,0,1,0,0,0,0,0,0,0,0
461,Sense,09/2022,1.8181250000000015,2.5978576388888883,-0.0043158640690521,0.0036314781556573,0.0073669190869427,0.2215562053240416,0.0013193910916124,-0.0124044197133725,0.0052487266497846,-0.0371097451955149,-0.003837821841312,0,0,0,0,0,0,0,0,1,0,0
462,Pivdennyi,10/2022,2.852500000000002,1.5879965277777754,0.0179823002719399,0.000279764409222,0.0012400195812102,0.0002252052651266,0.0002931728001357,-0.0071709838113341,0.0002778518187038,-0.0068199723906242,0.0232951794136879,0,0,0,0,0,1,0,0,0,0,0
463,FUIB,10/2022,2.852500000000002,1.5879965277777754,-0.0045022955730777,1.7486675652024497e-05,0.0003104370394993,0.0036242616827094,0.0006145438759045,-0.0003226810668315,-0.000657793399973,-0.0099726647187332,0.0219606409567182,0,1,0,0,0,0,0,0,0,0,0
464,Ukrsibbank,10/2022,2.852500000000002,1.5879965277777754,-0.00667830857202,-0.0002194002452285,-0.0009947861130353,0.0014273157327643,-0.0003689224730958,-0.0049393125898358,0.0001869901993658,0.0013700943762767,-0.0126273411791432,0,0,0,0,0,0,0,0,0,1,0
465,Credit_Agricole,10/2022,2.852500000000002,1.5879965277777754,0.0068750369590614,-0.0001686644311704,0.0003391938161495,-0.0017625390102175,0.0004032023438163,-0.0016357049354696,0.0007525539457481,-0.0266515781357031,0.0380074794823718,1,0,0,0,0,0,0,0,0,0,0
466,Universal,10/2022,2.852500000000002,1.5879965277777754,-0.0084717946039129,0.000197369264132,-0.0051474034998945,0.0184572569591945,0.0003115832007537,-0.000319848639148,-0.0010391939926038,-0.0002844544217415,-0.0025959564850624,0,0,0,0,0,0,0,0,0,0,1
467,OTP,10/2022,2.852500000000002,1.5879965277777754,-0.0013675629027553,4.014879181417341e-06,0.0001476232562579,-0.0013564844289849,0.0003191726547047,-0.003954591546926,1.4773727179410914e-05,-0.0206839766745663,0.0203411229773807,0,0,0,1,0,0,0,0,0,0,0
468,Raiffeisen,10/2022,2.852500000000002,1.5879965277777754,0.0056241039798085,-0.0002580632749978,4.194643706582619e-05,-6.736944830223633e-05,0.0001991696983382,-0.0021224157554321,0.0006451555982155,-0.0248742901752527,0.0028582056378131,0,0,0,0,0,0,0,1,0,0,0
469,Privat_Bank,10/2022,2.852500000000002,1.5879965277777754,-6.722943120617843e-05,-0.0002834230695786,0.0001842622229718,0.0007471516136861,0.0005650114099476,0.0047446490791995,0.0105348458892364,0.0130429156604875,0.0223107161604546,0,0,0,0,0,0,1,0,0,0,0
470,Oschadbank,10/2022,2.852500000000002,1.5879965277777754,0.0205389144401666,-0.0001455587048002,0.0046002381756006,-0.0151488086960819,-0.0006888409606033,0.0044409291927424,0.0074207096619772,0.0561119747193082,-0.0234494913222326,0,0,0,0,1,0,0,0,0,0,0
471,Kredobank,10/2022,2.852500000000002,1.5879965277777754,0.0061605731453495,0.0002595698517854,0.000627814503505,0.0043667008564756,0.0007929403781348,-0.002865457632436,-0.0035024553051247,-0.0173786582489679,0.0249805660286112,0,0,1,0,0,0,0,0,0,0,0
472,Sense,10/2022,2.852500000000002,1.5879965277777754,-0.018687018554805,0.0008021717980705,-0.001307860121677,-0.002496965517654,0.0007054994673851,-0.0090330802344559,0.0043666717244819,-0.0318281112281931,0.0041857137947588,0,0,0,0,0,0,0,0,1,0,0
473,Pivdennyi,11/2022,3.181666666666668,0.5170243055555575,0.0160815247043457,0.0002729174833061,-0.0003056825269279,-0.0001974046907014,0.0003347527862547,-0.0131133798988783,0.0021398748521072,-0.0057586057661661,0.0117421451549466,0,0,0,0,0,1,0,0,0,0,0
474,FUIB,11/2022,3.181666666666668,0.5170243055555575,-0.0001053671487296,-7.068979007820064e-05,-0.0006233234485835,0.0042907211694364,0.0006401885851426,-0.0012734055906527,0.001355210901751,-0.0193563240482603,0.0446952130695868,0,1,0,0,0,0,0,0,0,0,0
475,Ukrsibbank,11/2022,3.181666666666668,0.5170243055555575,-0.0062115631808735,-0.0002984747354174,-7.743957860545192e-05,-0.0005658646445014,-0.0002053357681244,-0.0086309445009465,-0.004186315727441,-0.0235356537434933,0.0204782129632569,0,0,0,0,0,0,0,0,0,1,0
476,Credit_Agricole,11/2022,3.181666666666668,0.5170243055555575,0.0069369403055675,-0.0003081165232333,0.0006300781419297,0.0016387021279674,0.0004357105976072,-0.0028324378275553,0.0050096260403113,-0.0248485569009527,-0.0297547152210254,1,0,0,0,0,0,0,0,0,0,0
477,Universal,11/2022,3.181666666666668,0.5170243055555575,-0.004487304284829,-0.0003644699832206,-0.0012652977182142,-0.013617488275331,0.0003886824996497,-0.0029511403928475,-0.0067438657969519,-0.0047013509932623,0.0229693374131963,0,0,0,0,0,0,0,0,0,0,1
478,OTP,11/2022,3.181666666666668,0.5170243055555575,0.0038849191035419,-0.0001452773755043,0.0004572615360367,-0.0062289600060806,0.0002159990955835,-0.0081405316193684,-0.0003913506521586,-0.0436594108231153,0.0283551957868818,0,0,0,1,0,0,0,0,0,0,0
479,Raiffeisen,11/2022,3.181666666666668,0.5170243055555575,-0.0011719085966479,-0.0005095575925283,-1.683650309699039e-06,-0.0032684850553659,0.0006514190086552,-0.0036473356303709,0.0008627312610038,-0.0503805971313601,0.0380442109787841,0,0,0,0,0,0,0,1,0,0,0
480,Privat_Bank,11/2022,3.181666666666668,0.5170243055555575,-0.0014881504328944,-0.0003441909564671,0.0007741904482344,-0.0002128925965321,0.0004994623721166,-0.0014005638308722,0.0150817872487814,-0.0207239032069472,0.033345627955538,0,0,0,0,0,0,1,0,0,0,0
481,Oschadbank,11/2022,3.181666666666668,0.5170243055555575,0.034970069648655,-0.000737568098739,1.078809115815239e-05,-0.0033744265943072,-4.675246405519794e-05,0.0016006373983102,0.0018275220118257,0.0383341292514027,-0.0365847916075843,0,0,0,0,1,0,0,0,0,0,0
482,Kredobank,11/2022,3.181666666666668,0.5170243055555575,0.0044404918871002,0.0002536345976868,0.0005224576029567,-0.0019435533317713,0.0009535386416463,0.0008716716484886,-0.0005187321270421,-0.0146876383066366,0.0473336652093009,0,0,1,0,0,0,0,0,0,0,0
483,Sense,11/2022,3.181666666666668,0.5170243055555575,-0.0275512802936715,0.0007122673591044,-0.0009352551028906,-0.0065974578472388,0.0003546230478109,-0.0062643220881026,0.0023317447063063,-0.0399057357432696,0.014967361078939,0,0,0,0,0,0,0,0,1,0,0
484,Pivdennyi,12/2022,3.8556250000000034,0.1596909722222234,0.0304496598476228,-0.0012833886162546,-0.0013714599190007,0.0029595309720503,0.0005154155838587,-0.0155036842150328,-0.0020400963617936,-0.0047357551618218,0.0073659402137379,0,0,0,0,0,1,0,0,0,0,0
485,FUIB,12/2022,3.8556250000000034,0.1596909722222234,0.0277079260031414,-0.0001245783229899,0.0005608087937922,0.0007973352864611,-0.0001831182312758,-0.0089436098805065,-4.64850633725202e-05,-0.0260664649801648,0.0384114979771197,0,1,0,0,0,0,0,0,0,0,0
486,Ukrsibbank,12/2022,3.8556250000000034,0.1596909722222234,-0.0044608665036158,-0.0011945757772806,0.0057741988119647,-0.0064075019449467,-0.0011974672157813,-0.0132713715787847,-0.0037865905190808,-0.0543909559764036,0.0031897200862683,0,0,0,0,0,0,0,0,0,1,0
487,Credit_Agricole,12/2022,3.8556250000000034,0.1596909722222234,0.0164489477405882,5.9355406042646856e-05,2.224012509809332e-05,0.004397284601209,-0.0002257868716688,-0.0013279095517468,0.0001821755207114,0.00675105215733,-0.0920011924823052,1,0,0,0,0,0,0,0,0,0,0
488,Universal,12/2022,3.8556250000000034,0.1596909722222234,0.0014510117783953,0.0006367148208832,-0.0028765474487652,-0.0028064592306339,-0.0003161417056453,-0.0047022841184957,-0.0045261573508456,0.0058351701680231,0.0006415327163959,0,0,0,0,0,0,0,0,0,0,1
489,OTP,12/2022,3.8556250000000034,0.1596909722222234,-0.0063328326525048,-0.0001797705315844,-7.345920165286184e-05,-0.0065600774556461,0.0001757564356973,-0.0075762945859908,0.0007956706714736,-0.0261952871714312,0.0010051948377439,0,0,0,1,0,0,0,0,0,0,0
490,Raiffeisen,12/2022,3.8556250000000034,0.1596909722222234,0.0116654432332771,-0.0007784960120108,0.000556598055862,-0.00111878467609,0.0005260675599152,-0.001704280798888,-0.0003869829135456,0.0218768785237696,0.001173705468765,0,0,0,0,0,0,0,1,0,0,0
491,Privat_Bank,12/2022,3.8556250000000034,0.1596909722222234,-0.0063629895525875,0.0004736538766147,0.0001283443695345,-0.0041607121955944,0.0002155403466789,-0.0078045330429015,-0.0090855052779848,-0.035740139984046,-0.0033867569777683,0,0,0,0,0,0,1,0,0,0,0
492,Oschadbank,12/2022,3.8556250000000034,0.1596909722222234,0.0268402269158066,0.0033261172581106,-0.0021825446064807,0.0096040303359296,0.0016870466775523,-0.0100573418158135,-0.00351168683811,-0.0022203264085044,-0.0235862083805733,0,0,0,0,1,0,0,0,0,0,0
493,Kredobank,12/2022,3.8556250000000034,0.1596909722222234,0.0186442856546519,-0.0005031840063077,0.0002126143727625,0.0151954180032088,0.0009105395122032,-0.0012610101201862,0.0047463285061881,-0.0145113671919837,0.0186862610462665,0,0,1,0,0,0,0,0,0,0,0
494,Sense,12/2022,3.8556250000000034,0.1596909722222234,0.034916304381114,-0.0030239220886526,-0.0009140455831367,0.0090312976004987,0.0004848981813009,-5.493641823967749e-05,-0.0011773715309391,-0.0132518601013296,-0.004756427860022,0,0,0,0,0,0,0,0,1,0,0
495,Pivdennyi,01/2023,4.234791666666669,0.3317743055555574,0.0129590589397549,7.625495339072454e-05,0.0022914592994261,-0.0022130953359168,0.0002093356943749,-0.0118510994352785,0.0030830194003018,-0.0076363004259163,-0.010751129288615,0,0,0,0,0,1,0,0,0,0,0
496,FUIB,01/2023,4.234791666666669,0.3317743055555574,0.0276876277911576,-2.14272440457108e-05,-1.4463195380738566e-05,0.0008132634412451,2.2441074181223444e-06,-0.0027433939179254,0.0011572283657742,0.0127496832216357,-0.0246118447122935,0,1,0,0,0,0,0,0,0,0,0
497,Ukrsibbank,01/2023,4.234791666666669,0.3317743055555574,0.0004140880185201,3.2523155658493744e-05,-0.0012875762687236,-0.0076114318457725,-0.000439762411811,-0.0092105165886999,-0.0010450411868828,-0.0103957190085171,-0.0207330227300164,0,0,0,0,0,0,0,0,0,1,0
498,Credit_Agricole,01/2023,4.234791666666669,0.3317743055555574,0.0143548756245422,0.0002161310783429,0.0013179798814519,0.0019357069342838,0.0009140848218574,-0.0029006086325207,0.0029185440090003,-0.0058586994873873,-0.0496046514485406,1,0,0,0,0,0,0,0,0,0,0
499,Universal,01/2023,4.234791666666669,0.3317743055555574,0.0016256654921653,-0.0003643616922444,0.0002729862379528,0.0012284003395081,0.0002838763373012,-0.0008131686033774,0.0079430980379121,0.0020818238839722,0.0041687872937193,0,0,0,0,0,0,0,0,0,0,1
500,OTP,01/2023,4.234791666666669,0.3317743055555574,-0.0054340987193989,-0.0001104253074798,0.0005619575257005,0.0025284515595797,0.0001954289224642,-0.0082160852660214,0.0015623676513739,-0.0386383849083336,-0.013093374280764,0,0,0,1,0,0,0,0,0,0,0
501,Raiffeisen,01/2023,4.234791666666669,0.3317743055555574,0.006117464148454,0.0002049027149945,0.0003204574309722,0.0005185699578705,0.0002855699740232,0.0044115448888525,0.0038746488302694,0.0459574769766285,-0.0506148557393766,0,0,0,0,0,0,0,1,0,0,0
502,Privat_Bank,01/2023,4.234791666666669,0.3317743055555574,-0.0056065930400527,1.5471864863113283e-05,-0.0002775170679742,0.0004100686076452,0.0002013568875601,-0.0096335048897033,0.0016842011489008,-0.0202868631599667,-0.0043357203372992,0,0,0,0,0,0,1,0,0,0,0
503,Oschadbank,01/2023,4.234791666666669,0.3317743055555574,0.0213915599793296,-0.0003542795607456,0.0014411425615022,-0.0033934552216675,9.481443991892637e-06,-0.0062256325907224,0.0001234897003705,0.0081822248864375,-0.032731814772753,0,0,0,0,1,0,0,0,0,0,0
504,Kredobank,01/2023,4.234791666666669,0.3317743055555574,0.0248893867072506,0.0003181426407849,0.0003683163024518,-0.0039943547472791,0.0003058701921816,-0.0013499637707281,-0.0007462768388021,-0.0101231273315172,0.0114055646638535,0,0,1,0,0,0,0,0,0,0,0
505,Sense,01/2023,4.234791666666669,0.3317743055555574,-0.0006144729024348,-2.744008885477206e-05,0.0005426313975397,-0.0061659574324713,-0.0005015812977108,0.0024365029002107,-8.369557813266528e-05,-0.0246040171620256,-0.010974293091632,0,0,0,0,0,0,0,0,1,0,0
506,Pivdennyi,02/2023,4.193125000000004,0.9253576388888884,-0.0042065047532936,-0.0002035322608638,-0.0035836569622291,-0.0078756164607054,-0.0003325797010358,-0.0120233179372194,0.0039206317977666,-0.0170222100061042,-0.0102951431616888,0,0,0,0,0,1,0,0,0,0,0
507,FUIB,02/2023,4.193125000000004,0.9253576388888884,0.0222248554415153,1.24003231530052e-05,0.0003433237315187,-0.000166917283146,-2.88669261791464e-05,-0.0012191342925338,0.0017401664744135,-0.0173905583487194,-0.0157245429773203,0,1,0,0,0,0,0,0,0,0,0
508,Ukrsibbank,02/2023,4.193125000000004,0.9253576388888884,-0.0003623669062079,9.408508173465332e-05,-0.001187468875393,-0.0002464808528967,-0.0003878882567055,-0.0114242759659806,0.0033654086062905,-0.0347970099189698,-0.0293252163614304,0,0,0,0,0,0,0,0,0,1,0
509,Credit_Agricole,02/2023,4.193125000000004,0.9253576388888884,0.0098218224621392,-3.326493926757146e-05,-0.0001708234897904,-0.0051705003322938,-0.0003251473244244,-0.0029359754509847,0.0004246062900237,-0.0105798874997443,-0.0133560027888678,1,0,0,0,0,0,0,0,0,0,0
510,Universal,02/2023,4.193125000000004,0.9253576388888884,-0.0001231110678015,6.802941161637623e-05,-0.0028259696632327,0.0008390322004681,3.9793916608676266e-05,-0.0037221860875052,0.0080902561385064,-0.0109392757884791,0.0249206404550669,0,0,0,0,0,0,0,0,0,0,1
511,OTP,02/2023,4.193125000000004,0.9253576388888884,0.0033537849074464,-3.592911732824215e-05,-0.0005665821615869,-0.00037948953355,-0.0006759638554539,-0.0014008307030937,0.0020388280295995,-0.0135317944817064,-0.0341690162988499,0,0,0,1,0,0,0,0,0,0,0
512,Raiffeisen,02/2023,4.193125000000004,0.9253576388888884,0.0052892284550941,-0.0005144025022024,0.0005310273417795,-0.0036073582669002,-4.224002747157919e-05,1.6786071672791588e-05,0.0104455671789418,-0.0378381391524326,-0.0397516349599701,0,0,0,0,0,0,0,1,0,0,0
513,Privat_Bank,02/2023,4.193125000000004,0.9253576388888884,0.0009375675333879,-0.0001665833103884,7.69327733938515e-05,-0.0029600806164853,-0.0003522463325657,-0.0069344377544826,0.00022265501622,-0.0081572168394849,-0.0373475296795882,0,0,0,0,0,0,1,0,0,0,0
514,Oschadbank,02/2023,4.193125000000004,0.9253576388888884,0.0026998437252031,0.0002658444894372,-0.0018749580945768,0.013358711069271,-0.0004756601319368,-0.0101604443217596,-0.0021011543847225,-0.0284247240813695,0.0095914869773527,0,0,0,0,1,0,0,0,0,0,0
515,Kredobank,02/2023,4.193125000000004,0.9253576388888884,0.0185640065296315,0.0003543935191266,0.000544926242617,0.0021661238315076,-2.443556860508495e-05,-0.0006922844139331,0.0020478798615926,-0.0163901386626032,0.0058726470837098,0,0,1,0,0,0,0,0,0,0,0
516,Sense,02/2023,4.193125000000004,0.9253576388888884,0.0013742667339252,0.000534887883212,0.0001558827366246,-0.0383150932360031,-0.0004110024951595,0.0027493282174961,0.0028225025712086,-0.040443875705252,0.014597031175125,0,0,0,0,0,0,0,0,1,0,0
517,Pivdennyi,03/2023,1.8743750000000023,1.3166909722222235,-0.018713624383712,-2.7260572013711296e-05,0.0065201066738765,-0.0112165742438965,0.0003749190651462,0.0110605213957142,-0.002984982074869,-0.0109551953339436,-0.0078349466836627,0,0,0,0,0,1,0,0,0,0,0
518,FUIB,03/2023,1.8743750000000023,1.3166909722222235,0.0063690858662458,4.898291534957884e-05,7.5594383259925e-07,-0.0001619309511014,0.0002118299720897,-0.0026355473963656,3.881785279365544e-05,-0.0110018627824984,-0.0377605641833539,0,1,0,0,0,0,0,0,0,0,0
519,Ukrsibbank,03/2023,1.8743750000000023,1.3166909722222235,0.0072422342489102,-0.0001712955314889,-0.0007909129639481,0.0017597763064297,-0.0005162195731041,-0.0018005079110099,0.0014945204357564,-0.0218862764441728,-0.0314803266831653,0,0,0,0,0,0,0,0,0,1,0
520,Credit_Agricole,03/2023,1.8743750000000023,1.3166909722222235,0.0060171888833412,9.370834458299668e-05,0.0001011711966931,-0.0009590284743695,4.959377229840522e-05,-0.0026493650677859,0.0004592093798856,-0.0063455743438102,0.0126845840276636,1,0,0,0,0,0,0,0,0,0,0
521,Universal,03/2023,1.8743750000000023,1.3166909722222235,0.0015967485761427,-0.0005751392139715,-0.001707527137774,0.0098730732700564,0.0001356117949349,-0.0005496853359629,-0.0001916510186595,0.0039051205567803,-0.0135254963708781,0,0,0,0,0,0,0,0,0,0,1
522,OTP,03/2023,1.8743750000000023,1.3166909722222235,0.0120166915803732,0.0001291301452602,0.0002345106785789,0.0015094932396331,0.0005440788402034,-0.00155113456222,-0.0047412603738258,-0.0134869372448559,-0.0157366940796412,0,0,0,1,0,0,0,0,0,0,0
523,Raiffeisen,03/2023,1.8743750000000023,1.3166909722222235,0.0106227348709834,0.0004970594851743,-0.0003198335485651,-0.0021669481291681,-0.0002142011127259,-0.0017316218933446,-0.0002314721614907,-0.0481934563592161,0.0044905116806098,0,0,0,0,0,0,0,1,0,0,0
524,Privat_Bank,03/2023,1.8743750000000023,1.3166909722222235,0.0086739961739944,-0.0005986692830785,0.0001729803760078,-0.0009682001140083,-0.0003916718881118,-0.0023997790427558,-0.0139527374209521,-0.0096141291086134,-0.0504679561505732,0,0,0,0,0,0,1,0,0,0,0
525,Oschadbank,03/2023,1.8743750000000023,1.3166909722222235,0.026561682299564,3.167874740776788e-05,-0.003088561907161,-0.0124956927172518,0.0002512114239125,-0.0103794862507094,-0.0123805862128016,-0.0349442337414954,-0.0117833050917675,0,0,0,0,1,0,0,0,0,0,0
526,Kredobank,03/2023,1.8743750000000023,1.3166909722222235,0.0209640665027238,-0.0007802175428977,-0.0004897473081842,-0.0400373124680866,-0.0003590182663127,0.002538231788627,-0.0034575095638607,-0.0219525533847896,-0.023949251504812,0,0,1,0,0,0,0,0,0,0,0
