,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
520,Kredobank,08/2023,-2.158333333333335,0.8883333333333319,-0.0110157616858118,0.0021135234586376,-0.0045418836427674,-0.0061007456255245,0.0002181186794826,-0.0001084723964709,0.0004605665505281,0.0001161783985235,-0.0057936858696115,0,0,1,0,0,0,0,0,0,0,0
521,Oschadbank,08/2023,-2.158333333333335,0.8883333333333319,-0.0061445081813958,0.0026440764390733,-0.0013832781622266,-0.0015940490626079,0.0003209064245499,-0.0004696671083312,0.00661971859765,0.0023371983677473,-0.0040837171639647,0,0,0,0,1,0,0,0,0,0,0
522,OTP,08/2023,-2.158333333333335,0.8883333333333319,0.0027718804988957,0.0131363725112215,0.0395150572941078,0.0011048645091858,0.0001465093806129,-9.145554522902104e-05,0.0083518162692433,6.427138986943998e-05,0.0009498383087018,0,0,0,1,0,0,0,0,0,0,0
523,Pivdennyi,08/2023,-2.158333333333335,0.8883333333333319,-0.0228922166108883,0.0011108792978428,0.0484934627867267,0.0035566946761837,0.000131321465068,-0.0013288373779423,-0.0037111214623207,-0.0004755710708131,-0.0094814096021324,0,0,0,0,0,1,0,0,0,0,0
524,Raiffeisen,08/2023,-2.158333333333335,0.8883333333333319,-0.0153013985151918,-0.0128151175841796,0.0362638230668507,0.0018576684363307,0.0006091334371752,-0.0004410927693413,0.0024614671492511,0.0006212399276448,-0.0075814357580485,0,0,0,0,0,0,0,1,0,0,0
525,Sense,08/2023,-2.158333333333335,0.8883333333333319,0.0093390070349976,0.0221873189168881,0.0129121009358689,0.0018546273709197,0.0003624196423139,0.000128180304216,0.0199508797667384,-0.0021005994711663,-0.001623568557174,0,0,0,0,0,0,0,0,1,0,0
526,Ukrsibbank,08/2023,-2.158333333333335,0.8883333333333319,-0.0182456700662116,-0.0012831860182744,0.0056662603121007,-0.0113851825415271,0.000104021666837,-0.0008936929016558,0.0026253091394644,0.0004134866523642,-9.954018817717042e-05,0,0,0,0,0,0,0,0,0,1,0
527,Universal,08/2023,-2.158333333333335,0.8883333333333319,0.0080196308742235,0.0228784228028341,0.0093598100177044,-0.0429173243019632,0.0004320786775636,0.0009645618633228,0.0045193849668664,0.0014900861004597,-0.0027352553373573,0,0,0,0,0,0,0,0,0,0,1
528,Privat_Bank,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0
529,Credit_Agricole,10/2023,,-0.0499999999999971,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
530,FUIB,10/2023,,-0.0499999999999971,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0
531,Kredobank,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
532,Oschadbank,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0
533,OTP,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
534,Pivdennyi,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0
535,Raiffeisen,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
536,Sense,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
537,Ukrsibbank,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0
538,Universal,10/2023,,-0.0499999999999971,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
539,Privat_Bank,01/2024,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0
540,Credit_Agricole,01/2024,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
541,FUIB,01/2024,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0
542,Kredobank,01/2024,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
543,Oschadbank,01/2024,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0
544,OTP,01/2024,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
545,Pivdennyi,01/2024,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0
546,Raiffeisen,01/2024,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
547,Sense,01/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
548,Ukrsibbank,01/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0
549,Universal,01/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
550,Privat_Bank,02/2024,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0
551,Credit_Agricole,02/2024,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
552,FUIB,02/2024,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0
553,Kredobank,02/2024,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0
554,Oschadbank,02/2024,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0
555,OTP,02/2024,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0
556,Pivdennyi,02/2024,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0
557,Raiffeisen,02/2024,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
558,Sense,02/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
559,Ukrsibbank,02/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0
560,Universal,02/2024,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
